Index,Order ID,Cust ID,Gender,Age,Age Group,Date,Month,Status,Channel ,SKU,Category,Size,Qty,Currency,Amount,Ship-City,Ship-State,Ship-Postal-Code,Ship-Country
142,406-9626742-4153157,9626742,Men,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS802-KR-XS,Activwear,M,1,INR,771.00,MANMAD,MAHARASHTRA,423104,IN
143,403-9383537-0791567,9383537,Women,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS88-KR-NP-XXXL,T-Shirt,XXL,1,INR,459.00,SURYAPET,TELANGANA,508213,IN
144,403-6048785-9857964,6048785,Women,33,Senior,2022-12-04,December,Delivered,Amazon,VOLS797-KR-M,T-Shirt,L,1,INR,468.00,BENGALURU,KARNATAKA,560100,IN
145,402-1040945-8225167,1040945,Women,27,Senior,2022-12-04,December,Delivered,Flipkart,VOLS2014-KR-N-4XL,T-Shirt,L,1,INR,475.00,PIMPRI CHINCHWAD,MAHARASHTRA,411033,IN
146,171-8224545-5941925,8224545,Men,24,Senior,2022-12-04,December,Delivered,Flipkart,VOLS00-KR-NP-XXXL,Sweatshirt,M,1,INR,699.00,Kollam,KERALA,691601,IN
147,405-8391201-0161964,8391201,Men,20,Junior,2022-12-04,December,Delivered,Flipkart,VOLS64-KR-NP-XL,Activwear,L,1,INR,614.00,BENGALURU,KARNATAKA,560099,IN
148,406-2036568-3507558,2036568,Women,22,Senior,2022-12-04,December,Delivered,Amazon,VOLS20,Sweatshirt,L,1,INR,788.00,Vadodara,GUJARAT,390024,IN
149,407-0131231-1980322,131231,Women,32,Senior,2022-12-04,December,Returned,Amazon,VOLS5-TP-S,Sweatshirt,XS,1,INR,699.00,BENGALURU,KARNATAKA,560004,IN
150,407-0131231-1980322,131231,Women,18,Junior,2022-12-04,December,Returned,Amazon,VOLS10-KR-PP-M,Topwear,M,1,INR,359.00,lucknow,UTTAR PRADESH,226010,IN
151,402-5387048-4695525,5387048,Women,30,Senior,2022-12-04,December,Delivered,Amazon,VOLS437-KR-XXL,Topwear,S,1,INR,625.00,SECUNDERABAD,TELANGANA,500017,IN
152,402-4700322-7377926,4700322,Women,25,Senior,2022-12-04,December,Returned,Amazon,VOLS10-KR-PP-XL,Sweatshirt,S,1,INR,699.00,JAIPUR,RAJASTHAN,302017,IN
153,405-4774074-9942741,4774074,Men,30,Senior,2022-12-04,December,Delivered,Amazon,VOLS6-SKD-L,Sweatshirt,XXL,1,INR,699.00,LUCKNOW,UTTAR PRADESH,226021,IN
154,408-4236224-6705913,4236224,Women,21,Senior,2022-12-04,December,Delivered,Amazon,VOLS268-KR-NP-5XL,T-Shirt,XL,1,INR,424.00,GURUGRAM,HARYANA,122001,IN
155,402-9698056-3215551,9698056,Men,27,Senior,2022-12-04,December,Delivered,Amazon,VOLS806-KR-XXXL,Activwear,L,1,INR,825.00,BENGALURU,KARNATAKA,560067,IN
156,404-1092299-0229128,1092299,Women,21,Senior,2022-12-04,December,Returned,Amazon,VOLS797-KR-M,Sweatshirt,L,1,INR,545.00,BENGALURU,KARNATAKA,560037,IN
157,408-1867708-9856317,1867708,Men,20,Junior,2022-12-04,December,Delivered,Amazon,VOLS623-KR-M,Sweatshirt,XL,1,INR,729.00,PUNE,MAHARASHTRA,412207,IN
158,402-7163849-6357160,7163849,Women,26,Senior,2022-12-04,December,Returned,Amazon,VOLS45-KR-NP-S,Topwear,S,1,INR,497.00,ERNAKULAM,KERALA,682017,IN
159,408-7372776-3077164,7372776,Men,24,Senior,2022-12-04,December,Delivered,Flipkart,VOLS03,Activwear,M,1,INR,625.00,MUMBAI,MAHARASHTRA,400078,IN
160,405-7757271-3277914,7757271,Women,32,Senior,2022-12-04,December,Delivered,Amazon,VOLS9-ST-SR-M,T-Shirt,S,1,INR,319.00,HARIDWAR,UTTARAKHAND,249405,IN
161,407-6304030-7294757,6304030,Women,24,Senior,2022-12-04,December,Delivered,Amazon,VOLS6-ST-SR-L,Topwear,Free,1,INR,729.00,MAHNAR BAZAR,BIHAR,844506,IN
162,407-6304030-7294757,6304030,Women,28,Senior,2022-12-04,December,Delivered,Flipkart,VOLS68-KR-NP-L,Topwear,Free,1,INR,365.00,LALITPUR,UTTAR PRADESH,284403,IN
163,408-7790665-4334734,7790665,Women,24,Senior,2022-12-04,December,Returned,Amazon,VOLS577-KR-XS,Activwear,XXL,1,INR,563.00,BELAGAVI,KARNATAKA,590019,IN
164,407-5595686-6100341,5595686,Women,33,Senior,2022-12-04,December,Returned,Amazon,VOLS2-TP-XXL,T-Shirt,L,1,INR,299.00,NEW DELHI,DELHI,110067,IN
165,405-8251665-3225166,8251665,Women,31,Senior,2022-12-04,December,Returned,Flipkart,VOLS3-SET-XL,Sweatshirt,S,1,INR,899.00,HYDERABAD,TELANGANA,500049,IN
166,171-7054852-3448331,7054852,Men,33,Senior,2022-12-04,December,Returned,Amazon,VOLS797-KR-XXXL,Sweatshirt,XS,1,INR,525.00,BENGALURU,KARNATAKA,560025,IN
167,403-1132538-4037168,1132538,Women,18,Junior,2022-12-04,December,Returned,Amazon,VOLS294-KR-A-XXL,T-Shirt,XL,1,INR,323.00,CHENNAI,TAMIL NADU,600014,IN
168,402-2642921-6231538,2642921,Women,23,Senior,2022-12-04,December,Returned,Amazon,VOLS69-KR-NP-L,Sweatshirt,L,1,INR,699.00,AHMEDABAD,GUJARAT,380002,IN
169,406-6293095-0239521,6293095,Women,28,Senior,2022-12-04,December,Delivered,Amazon,VOLS69-KR-NP-S,T-Shirt,XXL,1,INR,582.00,SECUNDERABAD,TELANGANA,500056,IN
170,402-2438137-5393935,2438137,Men,34,Senior,2022-12-04,December,Delivered,Amazon,VOLS670-TU-XL,Sweatshirt,XL,1,INR,699.00,MOHALI,PUNJAB,140307,IN
171,407-6529984-2299543,6529984,Men,30,Senior,2022-12-04,December,Delivered,Flipkart,VOLS74-KR-NP-S,Sweatshirt,S,1,INR,696.00,PUNE,MAHARASHTRA,411028,IN
172,403-4740407-5307521,4740407,Men,31,Senior,2022-12-04,December,Delivered,Flipkart,VOLS5-DR-XS,Activwear,XXL,1,INR,842.00,HYDERABAD,TELANGANA,500089,IN
173,408-9159866-0466729,9159866,Men,22,Senior,2022-12-04,December,Delivered,Amazon,VOLS233-BLUE-KR-031-XXL,Sweatshirt,XXL,1,INR,699.00,KANPUR,UTTAR PRADESH,208011,IN
174,403-1619866-3571523,1619866,Women,18,Junior,2022-12-04,December,Cancelled,Amazon,VOLS797-KR-XXL,Sweatshirt,XL,1,INR,698.00,Hyderabad,TELANGANA,500034,IN
175,406-6502299-8558757,6502299,Women,23,Senior,2022-12-04,December,Delivered,Flipkart,VOLS373-KR-M,T-Shirt,XL,1,INR,435.00,MEERUT,UTTAR PRADESH,250001,IN
176,408-7238770-6140358,7238770,Men,24,Senior,2022-12-04,December,Delivered,VS Website,VOLS44-KR-NP-XXL,Sweatshirt,L,1,INR,699.00,COIMBATORE,TAMIL NADU,641018,IN
177,407-1376871-0295557,1376871,Men,31,Senior,2022-12-04,December,Delivered,Amazon,VOLS83-KR-DH-XL,Activwear,XL,1,INR,899.00,HYDERABAD,TELANGANA,500028,IN
178,408-8257154-7073948,8257154,Men,28,Senior,2022-12-04,December,Delivered,Flipkart,VOLS002-KR-L,Sweatshirt,L,1,INR,597.00,UDAIPUR,RAJASTHAN,313001,IN
179,404-4145340-2637920,4145340,Men,29,Senior,2022-12-04,December,Delivered,Flipkart,VOLS58-KR-PP-S,Gymvest,S,1,INR,362.00,Kolkata,WEST BENGAL,700033,IN
180,405-9073647-9045956,9073647,Women,26,Senior,2022-12-04,December,Delivered,Amazon,VOLS770-KR-S,T-Shirt,3XL,1,INR,453.00,HYDERABAD,TELANGANA,500020,IN
181,408-8882909-7090727,8882909,Women,33,Senior,2022-12-04,December,Delivered,Flipkart,VOLS002-KR-M,Sweatshirt,XXL,1,INR,699.00,Mumbai,MAHARASHTRA,400060,IN
182,405-9353236-5655530,9353236,Men,32,Senior,2022-12-04,December,Delivered,Amazon,VOLS1-TP-XL,Sweatshirt,XL,1,INR,699.00,DIBRUGARH,ASSAM,786001,IN
183,404-8519920-6090711,8519920,Women,23,Senior,2022-12-04,December,Delivered,Flipkart,VOLS797-KR-XXL,T-Shirt,3XL,1,INR,558.00,NUZVID,ANDHRA PRADESH,521201,IN
184,408-9860710-2994745,9860710,Women,29,Senior,2022-12-04,December,Delivered,Amazon,VOLS8-DR-S,T-Shirt,3XL,1,INR,545.00,KOLHAPUR,MAHARASHTRA,416003,IN
185,407-9474390-3484334,9474390,Women,29,Senior,2022-12-04,December,Delivered,Flipkart,VOLS23-KR-NP-S,T-Shirt,L,1,INR,561.00,CHENNAI,TAMIL NADU,600087,IN
186,407-5085571-9113956,5085571,Men,32,Senior,2022-12-04,December,Delivered,Flipkart,VOLS458-KR-M,Activwear,3XL,1,INR,735.00,HYDERABAD,TELANGANA,500013,IN
187,405-9457709-1221161,9457709,Women,34,Senior,2022-12-04,December,Delivered,Flipkart,VOLS818-KR-S,T-Shirt,XS,1,INR,446.00,KOZHIKODE,KERALA,673580,IN
188,171-2746120-7458740,2746120,Men,21,Senior,2022-12-04,December,Delivered,Amazon,VOLS8-SKD-XXXL,Sweatshirt,3XL,1,INR,882.00,JAIPUR,RAJASTHAN,302021,IN
189,403-1878389-1237106,1878389,Women,23,Senior,2022-12-04,December,Delivered,Flipkart,VOLS567-KR-L,Sweatshirt,XXL,1,INR,699.00,MUMBAI,MAHARASHTRA,400074,IN
190,403-0476685-3465137,476685,Men,23,Senior,2022-12-04,December,Delivered,VS Website,VOLS803-KR-S,Sweatshirt,XXL,1,INR,699.00,KOLKATA,WEST BENGAL,700021,IN
191,403-0476685-3465137,476685,Women,22,Senior,2022-12-04,December,Delivered,Amazon,VOLS4-KR-XXL,Topwear,L,1,INR,690.00,NEW DELHI,DELHI,110025,IN
192,171-1845045-0161128,1845045,Women,23,Senior,2022-12-04,December,Delivered,Flipkart,VOLS87-KR-DH-XXL,Sweatshirt,XL,1,INR,495.00,AURANGABAD,MAHARASHTRA,431001,IN
193,404-9933073-6187548,9933073,Women,32,Senior,2022-12-04,December,Delivered,Flipkart,VOLS1-SKD-XXXL,T-Shirt,3XL,1,INR,422.00,HYDERABAD,TELANGANA,500085,IN
194,404-5497347-2324338,5497347,Women,28,Senior,2022-12-04,December,Delivered,Amazon,VOLS465-KR-M,T-Shirt,L,1,INR,299.00,CHHAPI,GUJARAT,385210,IN
195,408-7912532-3769108,7912532,Women,29,Senior,2022-12-04,December,Delivered,Flipkart,VOLS798-KR-XL,T-Shirt,XXL,1,INR,299.00,Adilabad,TELANGANA,504001,IN
196,171-9766258-8979520,9766258,Women,25,Senior,2022-12-04,December,Delivered,Flipkart,VOLS798-KR-XL,Sweatshirt,XS,1,INR,699.00,HYDERABAD,TELANGANA,500037,IN
197,406-1473140-7914743,1473140,Men,31,Senior,2022-12-04,December,Delivered,Flipkart,VOLS6-SKD-XXL,Sweatshirt,M,1,INR,499.00,NOIDA,UTTAR PRADESH,201309,IN
198,403-0524091-8412339,524091,Women,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS405-KR-S,T-Shirt,4XL,1,INR,692.00,LUCKNOW,UTTAR PRADESH,226001,IN
199,402-6280655-6962731,6280655,Women,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS797-KR-M,Topwear,XXL,1,INR,464.00,NOIDA,UTTAR PRADESH,201301,IN
200,405-1920070-1571501,1920070,Men,32,Senior,2022-12-04,December,Delivered,Amazon,VOLS25,Sweatshirt,S,1,INR,525.00,TUNI,ANDHRA PRADESH,533401,IN
201,406-2265901-9858750,2265901,Women,25,Senior,2022-12-04,December,Delivered,VS Website,VOLS1-DR-S,Sweatshirt,L,1,INR,788.00,Solapur,MAHARASHTRA,413004,IN
202,406-0476593-3693958,476593,Women,29,Senior,2022-12-04,December,Returned,Amazon,VOLS3252-KR-N-4XL,Sweatshirt,M,1,INR,699.00,HYDERABAD,TELANGANA,501505,IN
203,406-0476593-3693958,476593,Women,29,Senior,2022-12-04,December,Delivered,Flipkart,VOLS440-KR-N-XXXL,Sweatshirt,3XL,1,INR,635.00,GWALIOR,MADHYA PRADESH,474001,IN
204,171-8490583-2352307,8490583,Women,24,Senior,2022-12-04,December,Delivered,Amazon,VOLS619-KR-M,T-Shirt,L,1,INR,342.00,HYDERABAD,TELANGANA,500072,IN
205,404-5716384-0233143,5716384,Women,31,Senior,2022-12-04,December,Delivered,Amazon,VOLS794-KR-L,Topwear,Free,1,INR,630.00,Chennai,TAMIL NADU,600063,IN
206,404-5226206-1753945,5226206,Women,28,Senior,2022-12-04,December,Delivered,Amazon,VOLS703-KR-XL,Topwear,M,1,INR,574.00,SINGTAM,SIKKIM,737134,IN
207,405-3951365-4622755,3951365,Men,21,Senior,2022-12-04,December,Delivered,Flipkart,VOLS5-DR-S,Sweatshirt,S,1,INR,635.00,KOTTAYAM,KERALA,686002,IN
208,403-2485702-8968337,2485702,Women,21,Senior,2022-12-04,December,Delivered,Flipkart,VOLS671-TU-S,Sweatshirt,S,1,INR,579.00,VASCO DA GAMA,GOA,403726,IN
209,404-5716802-5805922,5716802,Men,28,Senior,2022-12-04,December,Delivered,Flipkart,VOLS870-DR-XXL,T-Shirt,XS,1,INR,417.00,ITANAGAR,ARUNACHAL PRADESH,791111,IN
210,408-8120045-5093125,8120045,Women,20,Junior,2022-12-04,December,Delivered,Amazon,VOLS032-KR-XL,Sweatshirt,3XL,1,INR,655.00,ROORKEE,UTTARAKHAND,247667,IN
211,408-7328394-2683533,7328394,Women,32,Senior,2022-12-04,December,Delivered,Amazon,VOLS299-KR-XL,Sweatshirt,M,1,INR,688.00,GURUGRAM,HARYANA,122001,IN
212,406-6875530-0340315,6875530,Men,21,Senior,2022-12-04,December,Cancelled,Amazon,VOLS15,Topwear,XS,1,INR,568.00,HYDERABAD,TELANGANA,500059,IN
213,171-3453298-1736319,3453298,Men,29,Senior,2022-12-04,December,Delivered,Amazon,VOLS0-SKD-XL,Topwear,Free,1,INR,699.00,BENGALURU,KARNATAKA,560064,IN
214,406-6898340-9370767,6898340,Women,24,Senior,2022-12-04,December,Delivered,Amazon,VOLS794-KR-L,Sweatshirt,XL,1,INR,635.00,AJMER,RAJASTHAN,305005,IN
215,171-9867216-3827533,9867216,Men,28,Senior,2022-12-04,December,Delivered,Amazon,VOLS2-TP-S,T-Shirt,XL,1,INR,568.00,MUMBAI,MAHARASHTRA,400053,IN
216,407-5042032-5902761,5042032,Men,31,Senior,2022-12-04,December,Delivered,VS Website,VOLS2-TP-PJ-L,Sweatshirt,M,1,INR,699.00,HYDERABAD,TELANGANA,500055,IN
217,402-0063406-6968362,63406,Men,19,Junior,2022-12-04,December,Delivered,Amazon,VOLS691-TU-L,Sweatshirt,3XL,1,INR,699.00,BENGALURU,KARNATAKA,560034,IN
218,404-8307667-6071518,8307667,Men,30,Senior,2022-12-04,December,Delivered,VS Website,VOLS31-KR-NP-M,Sweatshirt,XL,1,INR,692.00,BENGALURU,KARNATAKA,560027,IN
219,403-7968627-6588328,7968627,Men,26,Senior,2022-12-04,December,Delivered,VS Website,VOLS08,T-Shirt,4XL,1,INR,699.00,KALYAN,MAHARASHTRA,421306,IN
220,408-5521742-2526737,5521742,Men,29,Senior,2022-12-04,December,Returned,Amazon,VOLS028-KR-L,T-Shirt,L,1,INR,356.00,BENGALURU,KARNATAKA,560050,IN
221,171-5834744-7793919,5834744,Men,26,Senior,2022-12-04,December,Delivered,Amazon,VOLS83-KR-DH-XL,Sweatshirt,S,1,INR,699.00,GUNTUR,ANDHRA PRADESH,522019,IN
222,408-7465655-2417933,7465655,Men,28,Senior,2022-12-04,December,Delivered,Amazon,VOLS905-DR-XL,Sweatshirt,M,1,INR,759.00,PARGI,TELANGANA,501501,IN
223,403-3665568-5477149,3665568,Men,31,Senior,2022-12-04,December,Refunded,Amazon,VOLS5-TP-PJ-M,T-Shirt,XL,1,INR,368.00,THRISSUR,KERALA,680022,IN
224,405-7420219-7316315,7420219,Men,29,Senior,2022-12-04,December,Refunded,Amazon,VOLS573-KR-S,Activwear,XL,1,INR,744.00,Kolkata,WEST BENGAL,700051,IN
225,406-5160745-8578760,5160745,Men,24,Senior,2022-12-04,December,Refunded,Amazon,VOLS5-DR-M,Topwear,Free,1,INR,597.00,INDORE,MADHYA PRADESH,452001,IN
226,408-8985896-3094744,8985896,Men,29,Senior,2022-12-04,December,Refunded,Amazon,VOLS018-KR-S,Sweatshirt,XXL,1,INR,721.00,CHENNAI,TAMIL NADU,600092,IN
227,404-9796800-6627547,9796800,Men,22,Senior,2022-12-04,December,Refunded,Amazon,VOLS05-KR-NP-M,T-Shirt,3XL,1,INR,479.00,Kozikode,KERALA,673012,IN
228,171-5617430-3197928,5617430,Men,20,Junior,2022-12-04,December,Refunded,Amazon,VOLS74-KR-NP-M,T-Shirt,M,1,INR,635.00,HYDERABAD,TELANGANA,500084,IN
229,402-8714035-8722711,8714035,Men,34,Senior,2022-12-04,December,Cancelled,Amazon,VOLS83-KR-DH-XL,Sweatshirt,XS,1,INR,589.00,THUMBE,KARNATAKA,574143,IN
230,404-1798937-4461134,1798937,Men,28,Senior,2022-12-04,December,Refunded,Amazon,VOLS88-KR-NP-XXXL,Sweatshirt,S,1,INR,788.00,JALANDHAR,PUNJAB,144005,IN
231,404-2448060-6133124,2448060,Men,28,Senior,2022-12-04,December,Refunded,Amazon,VOLS24-KR-NP-XS,T-Shirt,3XL,1,INR,811.00,GURUGRAM,HARYANA,122009,IN
232,404-2448060-6133124,2448060,Men,25,Senior,2022-12-04,December,Refunded,Amazon,VOLS691-TU-XXXL,T-Shirt,S,1,INR,547.00,PATNA,BIHAR,801505,IN
233,404-2448060-6133124,2448060,Men,21,Senior,2022-12-04,December,Refunded,Amazon,VOLS33-KR-DPT-S,T-Shirt,XXL,1,INR,495.00,Gurgaon,HARYANA,122009,IN
234,403-3863417-2662702,3863417,Men,31,Senior,2022-12-04,December,Refunded,Amazon,VOLS291-KR-L,Topwear,L,1,INR,574.00,Bangalore,KARNATAKA,560068,IN
235,405-0282991-3215561,282991,Women,26,Senior,2022-12-04,December,Refunded,Amazon,VOLS870-DR-XXXL,Sweatshirt,XS,1,INR,474.00,MUMBAI,MAHARASHTRA,400007,IN
236,405-2276390-9797969,2276390,Men,26,Senior,2022-12-04,December,Refunded,Amazon,VOLS07,Sweatshirt,L,1,INR,699.00,MUMBAI,MAHARASHTRA,400076,IN
237,404-0089951-1037143,89951,Men,23,Senior,2022-12-04,December,Refunded,Flipkart,VOLS2-KR-S,Sweatshirt,M,1,INR,699.00,KAITHAL,HARYANA,136027,IN
238,407-2696952-4496353,2696952,Women,25,Senior,2022-12-04,December,Returned,Amazon,VOLS33-KR-PP-XXL,Sweatshirt,3XL,1,INR,654.00,vikarabad,TELANGANA,501101,IN
239,406-9622079-6413136,9622079,Women,18,Junior,2022-12-04,December,Refunded,Amazon,VOLS801-KR-XXL,T-Shirt,XXL,1,INR,606.00,BENGALURU,KARNATAKA,560100,IN
240,407-8773331-0580350,8773331,Women,23,Senior,2022-12-04,December,Refunded,Amazon,VOLS1-SKD-XS,Sweatshirt,3XL,1,INR,684.00,KANNUR,KERALA,670005,IN
241,402-1035887-0881935,1035887,Women,30,Senior,2022-12-04,December,Refunded,Amazon,VOLS36-KR-NP-M,Sweatshirt,M,1,INR,542.00,TADONG,SIKKIM,737102,IN
242,407-8863009-7029160,8863009,Women,20,Junior,2022-12-04,December,Returned,VS Website,VOLS85-KR-NP-XXXL,Sweatshirt,M,1,INR,560.00,NAGPUR,MAHARASHTRA,440033,IN
243,407-8863009-7029160,8863009,Women,23,Senior,2022-12-04,December,Returned,Amazon,VOLS1-SKD-XS,Sweatshirt,XL,1,INR,449.00,HYDERABAD,TELANGANA,500084,IN
244,407-8863009-7029160,8863009,Women,23,Senior,2022-12-04,December,Returned,Amazon,VOLS88-KR-NP-XL,T-Shirt,6XL,1,INR,699.00,HYDERABAD,TELANGANA,500081,IN
245,407-5771983-6473156,5771983,Women,33,Senior,2022-12-04,December,Refunded,Flipkart,VOLS270-KR-487-A-XXL,Sweatshirt,XXL,1,INR,582.00,IMPHAL,MANIPUR,795001,IN
246,171-0442536-7993105,442536,Women,32,Senior,2022-12-04,December,Refunded,Flipkart,VOLS97-KR-NP-XL,T-Shirt,L,1,INR,499.00,JABALPUR,MADHYA PRADESH,483053,IN
247,406-5850336-2669159,5850336,Women,25,Senior,2022-12-04,December,Refunded,Amazon,VOLS24-KR-NP-XXXL,T-Shirt,XL,1,INR,346.00,HYDERABAD (500034),TELANGANA,500034,IN
248,404-7926847-6820357,7926847,Women,32,Senior,2022-12-04,December,Refunded,Amazon,VOLS91-KR-PP-XL,Topwear,XXL,1,INR,487.00,PUNE,MAHARASHTRA,412307,IN
249,407-1525291-4033115,1525291,Women,35,Senior,2022-12-04,December,Refunded,Flipkart,VOLS57-KR-NP-XXXL,Topwear,L,1,INR,690.00,NEW DELHI,DELHI,110092,IN
250,402-4283278-7350709,4283278,Women,28,Senior,2022-12-04,December,Refunded,Amazon,VOLS87-KR-DH-XL,Sweatshirt,M,1,INR,857.00,Chennai,TAMIL NADU,600015,IN
251,408-4667355-3438769,4667355,Women,24,Senior,2022-12-04,December,Refunded,Amazon,VOLS546-KR-XXXL,Topwear,XS,1,INR,659.00,NEW DELHI,DELHI,110064,IN
252,407-0085101-4310729,85101,Women,29,Senior,2022-12-04,December,Refunded,Amazon,VOLS009-KR-S,Sweatshirt,L,1,INR,647.00,NEW DELHI,DELHI,110034,IN
253,405-4215381-1387550,4215381,Women,31,Senior,2022-12-04,December,Refunded,Flipkart,VOLS0-ST-SR-XS,T-Shirt,S,1,INR,318.00,JAIPUR,RAJASTHAN,302017,IN
254,402-8558087-9373934,8558087,Women,30,Senior,2022-12-04,December,Refunded,Amazon,VOLS1-DR-L,Topwear,XXL,1,INR,360.00,Bangalore,KARNATAKA,560064,IN
255,171-5827792-5989157,5827792,Women,18,Junior,2022-12-04,December,Refunded,Flipkart,VOLS405-KR-M,Sweatshirt,XL,1,INR,699.00,KOLKATA,WEST BENGAL,700016,IN
256,404-6723060-3710716,6723060,Women,31,Senior,2022-12-04,December,Refunded,Amazon,VOLS86-KR-DH-S,Sweatshirt,L,1,INR,792.00,THOOTHUKKUDI,TAMIL NADU,628002,IN
257,407-2944135-5841949,2944135,Men,34,Senior,2022-12-04,December,Refunded,Flipkart,VOLS3-SET-XL,Activwear,3XL,1,INR,725.00,NARASINGAPURAM VELLORE DISTRICT,TAMIL NADU,632406,IN
258,403-5156440-5557142,5156440,Women,32,Senior,2022-12-04,December,Delivered,Amazon,VOLS802-KR-S,T-Shirt,M,1,INR,625.00,EDATHIRUTHY,KERALA,680687,IN
259,171-0228693-4451506,228693,Women,31,Senior,2022-12-04,December,Delivered,Amazon,VOLS90-KR-DPT-XS,Sweatshirt,XL,1,INR,563.00,PUNE,MAHARASHTRA,411024,IN
260,404-2147583-0438768,2147583,Women,21,Senior,2022-12-04,December,Delivered,Amazon,VOLS78-KR-NP-M,T-Shirt,M,1,INR,565.00,PUNE,MAHARASHTRA,411021,IN
261,403-6048700-0847561,6048700,Women,24,Senior,2022-12-04,December,Delivered,Flipkart,VOLS9-DR-XXXL,Sweatshirt,XXL,1,INR,501.00,BHIMAVARAM,ANDHRA PRADESH,534202,IN
262,402-6722174-1193131,6722174,Men,23,Senior,2022-12-04,December,Cancelled,Flipkart,VOLS01-KR-NP-A-S,Activwear,M,1,INR,744.00,BENGALURU,KARNATAKA,560062,IN
263,403-9624470-3476324,9624470,Women,23,Senior,2022-12-04,December,Cancelled,Amazon,VOLS801-KR-XXL,T-Shirt,XS,1,INR,333.00,Tiruppur,TAMIL NADU,641687,IN
264,406-8164407-2451567,8164407,Men,21,Senior,2022-12-04,December,Delivered,Amazon,VOLS50-KR-NP-S,Activwear,XL,1,INR,744.00,CUTTACK,ODISHA,753001,IN
265,406-9640916-4101160,9640916,Women,21,Senior,2022-12-04,December,Delivered,Flipkart,VOLS15,Sweatshirt,XXL,1,INR,699.00,Hissar,HARYANA,125005,IN
266,404-0915050-8994707,915050,Men,30,Senior,2022-12-04,December,Returned,Flipkart,VOLS8-TP-M,Activwear,3XL,1,INR,721.00,RANBIRSINGHPORA,JAMMU & KASHMIR,181102,IN
267,408-9285338-0178748,9285338,Women,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS745-KR-XXXL,Sweatshirt,S,1,INR,666.00,Jalna,MAHARASHTRA,431203,IN
268,406-0644445-0198740,644445,Women,33,Senior,2022-12-04,December,Delivered,Amazon,VOLS45-KR-NP-S,Topwear,3XL,1,INR,329.00,MUMBAI,MAHARASHTRA,400094,IN
269,406-4997330-6723506,4997330,Women,23,Senior,2022-12-04,December,Delivered,VS Website,VOLS77-KR-NP-XXL,Sweatshirt,M,1,INR,599.00,NOIDA,UTTAR PRADESH,201301,IN
270,406-3048145-0469117,3048145,Women,32,Senior,2022-12-04,December,Delivered,Amazon,VOLS43-KR-NP-L,T-Shirt,XL,1,INR,698.00,BETTIAH,BIHAR,845438,IN
271,407-7168499-5342708,7168499,Women,25,Senior,2022-12-04,December,Delivered,Amazon,VOLS02-KR-PP-S,Topwear,L,1,INR,352.00,GHAZIABAD,UTTAR PRADESH,201014,IN
272,406-3180908-1826707,3180908,Women,28,Senior,2022-12-04,December,Delivered,Amazon,VOLS64-KR-NP-XL,Topwear,Free,1,INR,627.00,CHENNAI,TAMIL NADU,600064,IN
273,406-2286700-9196347,2286700,Men,25,Senior,2022-12-04,December,Delivered,Amazon,VOLS3-SET-XXL,Topwear,Free,1,INR,299.00,BENGALURU,KARNATAKA,560086,IN
274,402-3305763-7175509,3305763,Men,24,Senior,2022-12-04,December,Delivered,Amazon,VOLS88-KR-NP-XS,Activwear,XL,1,INR,699.00,PATNA,BIHAR,800023,IN
275,171-5676727-5195556,5676727,Men,30,Senior,2022-12-04,December,Delivered,Amazon,VOLS2-TP-PJ-XXL,Activwear,S,1,INR,647.00,BENGALURU,KARNATAKA,560076,IN
276,406-8302065-7086738,8302065,Women,31,Senior,2022-12-04,December,Delivered,Amazon,VOLS817-KR-XL,Sweatshirt,L,1,INR,725.00,BENGALURU,KARNATAKA,560078,IN
277,404-7098912-5234706,7098912,Men,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS449-KR-S,Activwear,L,1,INR,665.00,NAVI MUMBAI,MAHARASHTRA,400706,IN
278,407-3848348-8301958,3848348,Men,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS1-TP-XS,Activwear,S,1,INR,699.00,NEW DELHI,DELHI,110047,IN
279,405-9613429-2310750,9613429,Women,23,Senior,2022-12-04,December,Delivered,Amazon,VOLS6-SET-S,Topwear,Free,1,INR,877.00,Mavelikkara,KERALA,690558,IN
280,405-9613429-2310750,9613429,Women,22,Senior,2022-12-04,December,Delivered,Amazon,VOLS6-SET-M,Topwear,Free,1,INR,699.00,DABRA,MADHYA PRADESH,475110,IN
281,403-2921633-1318754,2921633,Women,22,Senior,2022-12-04,December,Delivered,Flipkart,VOLS09,Sweatshirt,XXL,1,INR,699.00,RANCHI,JHARKHAND,834003,IN
282,402-1713822-0853144,1713822,Women,24,Senior,2022-12-04,December,Delivered,Amazon,VOLS6-SKD-L,Sweatshirt,3XL,1,INR,635.00,NEW DELHI,DELHI,110092,IN
283,402-9822747-1695509,9822747,Men,25,Senior,2022-12-04,December,Returned,Amazon,VOLS8-SET-S,Activwear,XL,1,INR,735.00,BENGALURU,KARNATAKA,560067,IN
284,406-6548679-2663552,6548679,Women,30,Senior,2022-12-04,December,Delivered,Flipkart,VOLS4-TP-XXXL,Sweatshirt,L,1,INR,825.00,BHUBANESWAR,ODISHA,751029,IN
